https://online.tvct1.ac.ir/ch/0-6-3021113,network,5,16:30,18:00
https://online.tvct1.ac.ir/ch/1-2-9118,persian,6,9:40,11:10
https://online.tvct1.ac.ir/ch/1-5-3021105,math,6,14:30,16:20
https://online.tvct1.ac.ir/ch/1-7-9101,english,6,18:10,19:40
https://online.tvct1.ac.ir/ch/2-6-3021108,advaned programming (c#),0,16:30,18:00
https://online.tvct1.ac.ir/ch/3-4-3021107,sharepoint,1,13:10,14:40
https://online.tvct1.ac.ir/ch/4-3-3021106,careerpath,2,11:20,12:50
